"target_name" "canonical_smiles" "ecfp" "measurement_value" "new_measurement_value" "measurement_type" "ligand_eff"
"Cyclin-dependent kinase 2" "COc1ccc(F)cc1C(=O)c2cnc(NC3CCN(CC3)S(=O)(=O)C)nc2N" "0001000010000010000100000000000000100000000000000000000000000000000100000100000000000000101000000000001000000000000000000000100000000100000010000100000000000000000000000000001000000001000001000010100000000000000000000000000000000000001100000000000000001001000000100000100000000000000000000000000000000000000000000000001000000000000000000000000000100000000000010001000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000000000000100000000000001000000000000000000000000001000000110000000100000111000100000000001011000010000000000000000000000001000100000000000000000000100000001000000000000000000000000000000000000000100000000000000000001000010000000000000000000000000010001100000000000000001000000000001000000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000010000100000000000010000010000000000000000000000000000000000100000010000000000000000000101000000000000000000000000000000000010001000000000000000" "7.000000000000000000000000000000" "14.0" "Ki" "0.38"
"Cyclin-dependent kinase 2" "Oc1ccc2c(cnn2n1)c3ccnc(Nc4cccc(c4)C(F)(F)F)n3" "0000000000010000000000000000010000100000000000000000000000000010000000000000000000000000000000010000000000000000000000000000000000000100000000010000000000000100000000001000000000000000000000000000000000000000000001000000000000000000000000001000000000000000001000000000000000000000100000000000000000000000001011000000000000000000000000000000000000000000000000000000000000001000000010000000000000010000000010000000000000000000000000000010000000100100101110000000000100000000000000000000001000000100000000000000100000110000000100011110000000000000001001000000000000000000000000000001000010000010000000000000000001001001000001000100000000000001000000000000000000000000000000000000010000000000000000001000000000000000000000000000000011000000100000000000000000000010000000010000000000001000000100000000100000001000000000000000000100000000000000000000000000000000000000000000000000000000001000000000000100000000000000000000000000000000000000110010000000000000000000000000000100000000000000000000000000000000100000010000010000000000" "8.000000000000000000000000000000" "16.0" "Ki" "0.41"
"Cyclin-dependent kinase 2" "C1Oc2ccc(Nc3nccc(n3)c4cnn5ncccc45)cc2O1" "0000000000000010000000000000010000000000000000000000000000000000000000000000000000010000000000010000000000000000000000000000000000010101000000000000000000000100000000001000000000000000100000001000000000000000000000000000000000000000000000001000000000000010000000000000000000000100000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000010000000000000000100000000000010000000101100001110000000100100000000000000000000100000000100000000000000100000110100000100001110000000000000100001000000000000000000000000000001000010100000000000000000000001001001000001001000000000000000010000100000000010000000000000000000000000000000000000001000000000000000000000000100000011000000100000000000000000000010000000010000000000000000000000000000100100001000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001000000000000000000010000000000000000000000000000000100001000000000000000000010000000000000010001000000000000" "10.000000000000000000000000000000" "20.0" "Ki" "0.44"
"Cyclin-dependent kinase 2" "FC(F)(F)c1cc(Nc2nccc(n2)c3cnn4ncccc34)ccc1Cl" "0000000100000000000000000000010000100000000000000100000000000000000000000000000000010000000000010000000000000000000000000000000000000101000000010000000000000100000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000010000000000000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000010000000000000000000000000000010000000100100001110000000000100000000000000000000100000010100000000000000000000110100000100001110000000000000100001000000000000000000000000000001010010100000000000000000000001001001000001011100000000000000000000100100000000000000000000000000000000000000000000001000000000000000000000000100000011000000100000000010000000000010000000010000000010000000000000100000100100001000000000000000000100000000000000000000000000000000000000000000000000000000001000000000000000000000000000000001000000000000001000010000000000000000000000000000000100001000000000000000000010000000000000010000000000000000" "10.000000000000000000000000000000" "20.0" "Ki" "0.40"
"Cyclin-dependent kinase 2" "COc1cc(Nc2nccc(n2)c3cnn4ncccc34)cc(OC)c1" "0000000000000000000000000100010000000000000000000000000000000000000000000000000000010000000000010000000000000000000000000000000000000100000000000000000000000100000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000010000100000100000000000000000010000000000000000000000000000000000000000000000000000000000000100000000000000000000000100000000001000000000000000000000010000000000000000010100000000110000000100000001110000000000100000000000000000000100000000100000000001000000000110100000100001110000000000000100011000000000000000000000000000001000010100000000000000000000001001001000001001000000000000000000000100000000000000000000000000000000000000000000000001000000000000000000000000100000001000000100000000000000000000010000000010000000001000000000000000000100100001000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000010000000000010100000000000000000100000000000000000000000010000000000000010000000000000000" "10.000000000000000000000000000000" "20.0" "Ki" "0.42"
"Cyclin-dependent kinase 2" "COc1cc(Nc2nccc(n2)c3cnn4ncccc34)cc(c1)C(F)(F)F" "0000000000000000000000000100010000100000000000000000000000000000000000000000000000010000000000010001000000000000000000000000000000000100000000010000000000000100000000001000000000000000000000000000000000000000000001000000000000000000000000001000000000000010000100000000000000000000100010000000000000000000000000000000000000000000000000000000000000100000000000000000000000100000000000000000000000000000000010000000001000000010100000000110000000100000001110000000000100000000000000000000100000000100001000001000100000110100000100001110000000000000100011000000000000000000000000000001000010100010000000000000000001001001000001001000000000000000000000100000000000000000000000000000000000000000000000001000000000000000100000000100000001000000100000000000000000000010000000010000000001000000000000000000100100001000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000010000000000010000000000001000000100000000000000000000000010001000000000010000010000000000" "10.000000000000000000000000000000" "20.0" "Ki" "0.39"
"Cyclin-dependent kinase 2" "FC(F)(F)c1cc(Br)cc(Nc2nccc(n2)c3cnn4ncccc34)c1" "0000000000000000000000000000010000100000000000000000000000000000000000000000000000010000000000010000000000000000000000000000000000000100000000010000000000000100000000001000000000000000000000000000000000100000000001000000000000000000000000001000000000000010000000000000000000000000100010000000000000000000000000000000000000000000000000000001000000000000000000001000000000100000000000000000000000000000000010000000000000000000000000000110000000100000001110000000000100000000000000000000100000000100001000000000100000110100000100001110000000000000100001000000000000000000000000000001000010100010000000000000000001001001000001001000100000000000000000100000000000000000000000000100000000000000000000001000000000000000000000000100000001000000100000000000000000000010000000010000000000000000000110000000100100001000000000000000000100000100000000000000000000000000000000000000000010000000000000000000000000000000000000000001000000000000000000010000000000000000000000000000000100100000000000000000000010011000000000010000000000000000" "10.000000000000000000000000000000" "20.0" "Ki" "0.40"
"Cyclin-dependent kinase 2" "COc1cccc(F)c1C(=O)c2cnc(NC3CCN(CC3)S(=O)(=O)C)nc2N" "0001000010000010000100000000000000100000000000000000000000000100000100000100000000000000101000000000101000000000000000000000100000000100000010000100000000000100000000000000001000000000000000010000100010000000000000000000000000000000000100000000000000000000000000100000000000000000000000000000000000000000000001000000001000000000000000000000000000100000000000000001000000000000000000000000000010000000000010010000000000000000000000000000000000000000000000000000000000100000000000001000001000000000000000000001000000010000000100000110000000000000001011000010000000000000000000000001000101000000000000000000100000001000000000000000000000000000000000000001100000000000000000001000010000000000100000000000000010001000000000100000001000000000000000000000000100000000000000000001000001001000000000000000000000000000000000000000000001000000000101000000000000000000000000000000000000000000010000100001000000010000000000000000000000000000000000000000100000010000000000000000000101000000000000000000000000000000000000001000000000000000" "13.000000000000000000000000000000" "26.0" "Ki" "0.37"
"Cyclin-dependent kinase 2" "CS(=O)(=O)N1CCC(CC1)Nc2ncc(C(=O)c3c(F)cccc3F)c(N)n2" "0000000010000010000100000000000000100000000000000000000000000000000100000100000000000000101000000000101000000000000000000000100000000100000010000100000000000100000000000000001000000000000000010000100010000000000000000000000000000000000100000000000000000000000000100000000000000000000000000000000000000000000001000000001000000000000000000000000000000000000000000001000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000000000000100000000000001100001000000000000000000001000000010000000100000110000000000000001001000010000000000000000000000001000100000000000000000000100000001000000000000000000000000000000000000001100000000000000000001000010000000000000000000100000000001000000000000000001000000000000000000000000000000000000000000001000000001000000000000000000000000000000000000000000000000010000100000000000000000100000000000000000000000000010000100000000000010000000000000000000000000000000000000000100000010000000000000000100101000000000000000000000000000000000000001000000000000000" "15.000000000000000000000000000000" "30.0" "Ki" "0.38"
"Cyclin-dependent kinase 2" "Cc1cnc(Nc2ccccc2)nc1c3c[nH]c(c3)C(=O)N[C@H](CO)c4ccccc4" "0000000000000000100100000000000000010000000000000000000000000000000000000000010000000000000000010000000000000000000000100000000000000100001010001001000010000000000000100000000000000010000000000000000010000010000000010001000000000000100100001000000000000000000010000000000000000000000000001000000000000000000000000000000000000100000000000000000000000000000000000000001000000100000010000000000010000000000010001000010000001000000000000000000000001000001000000000000100010000000000100000001000000000001000000001000010010000000000000110000000000000000001000000000100000000000000010101000000000000000000001000000100001000000000000100000000000000000100100000000000000100000000000001000000000000000000000000000000000000000000000000001000100000001000000000000000000000000000000000000000010000000000000000000000001000000000000000001110000000000000000000000000000100000100000000001000000000100000000000000100000000001000000000000000000000100000010000000000010000000000000000000100100000000000000000000000000000001000000000010000000000" "16.000000000000000000000000000000" "32.0" "Ki" "0.34"
"Cyclin-dependent kinase 2" "CN(C)c1ccc(Nc2nccc(n2)c3sc(C)nc3C)cc1[N+](=O)[O-]" "0000000000000000001000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000010000000000000000101010000010001000000000100000001000000000000000000000100000000000000000000000000000001000000000000000000001000000000000000000000000000000000000000000001000001000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000000100000000000000000000100001010000000000100000001000000000000000000000000000000000001000000110010000000000110000000000000000001000000000000000000000000000001100010000000000000000100000001001010000010000000000000000000000000000000000011000000000001000000000011000000000000001000000001000000000000000000000010000000100000000000000000000000000000000000100000000000000000000000100000000000000000000010000100000001100000100010000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000010000000000010000000000000000000100000000000000000010101000000000000000000000000000000000" "20.000000000000000000000000000000" "40.0" "Ki" "0.40"
"Cyclin-dependent kinase 2" "COc1ccc2c(cnn2n1)c3ccnc(Nc4ccc(cc4)[N+](=O)[O-])n3" "0000100000000000000000000000010000010000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000101010000000000000000000100000000001000000000010000000000000100000000000001000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000000000100000100000000000000000000000000000000000000000010000000010000000000010010000000000000010000000100000001110000000000100000000000000000000000000001100000000000001000000010000000100001110000000000000000011000000000000000000000000000001000010000000000000000000000001001001000001000000000000001000000000100000000010000000000000000000000000000000000000001000000000000000000000000000000001001000100010000000000000000010000000010010000001000001000100010000100000001000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000010000000000010000000000000000000100100000000000000000100000000000000000010000000000000000" "20.000000000000000000000000000000" "40.0" "Ki" "0.39"
"Cyclin-dependent kinase 2" "COc1cc(Nc2nccc(n2)c3cnn4nc(C)ccc34)cc(c1)C(F)(F)F" "0000010000000000000000000100010000100000000000000000000000000000000000000000000000000000000000010001000000000000000000000000000000000100000000010000000000000100000000001000000000000000000000000000000000000000000001000001000000000000000000001000000000000000000100000000000000000000100010000000000000000000001001000000000000000000000010000100000000100000000000000000000000000000000000000000000000010000000010000000001000000010100000000110000000100000001110000010000100000000000000000000000000000100001000001000100000110000000100001110000000000000000011000000000000000000000000000001000010000010000000000000000001001001000001000000000000000000000000000100000000000000100000000000000000001000000000001000000000000000100000000000000001000000100000000000000000000010000000010000000001000000000100000000100000001000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000001000000010000000000010000000000001000000100000000000000000000000000001000000000010000010000000000" "20.000000000000000000000000000000" "40.0" "Ki" "0.36"
"Cyclin-dependent kinase 2" "COc1ccccc1C(=O)c2cnc(NC3CCN(CC3)S(=O)(=O)C)nc2N" "0001000010000010000100000000001000000000000000000000000000000000000100000100000000000000101000010000001000000000000000000000100000000100000010000100000000000000000000000000001000001000000000000000100000000000001000000000000000000000001100000000000000011000000000000000100000000000000000000000000000000001000000000000001000000000000000000000000000100000000000000001000000000000000000000000000010000000000010010000000000100000000000000000000000000000000000000000000000000000000000001000001000000000000000000001000000010000000100000110000000000000001011000010000000001000000000000001000100000000000000000000100000001000000000000000000000000000000000000000100000000000000000001000010000000000000000000000000010001000000000000000001000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000010000100000000000110000000000000000000000000000000000000000100000010000000000000000000101000000000000000000000000000000000000001000000000000000" "24.000000000000000000000000000000" "48.0" "Ki" "0.37"
"Cyclin-dependent kinase 2" "Cc1nc(N)sc1c2ccnc(Nc3ccc(O)cc3)n2" "0000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000101000000000000000000000100000000000000000000000000000000000100000000000000000000000001000000000000000000001000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000010000000000000000000100000000000000000000000001010000000000100000000000000001000000000000000000000000010000000010000000000000110000000000000000001000000000000000000000000000001000010000000000000000000000001001010000110000100000000000001000000000000000000000000000000000001000011000000000000001000000001000000000000000000000000001000100000000000000000000000000000000000100000000000000000000000100000000000000000000000000100000001000000100000000000000000000001000000000000000000000000100000000100000000000000000010000000000000000000010000000100110000000000000000000100100000000000010010000000000000000000000000000000000000" "30.000000000000000000000000000000" "60.0" "Ki" "0.49"
"Cyclin-dependent kinase 2" "Cc1[nH]c(c(C)c1c2ccnc(Nc3ccc(F)cc3)n2)[N+](=O)[O-]" "0000000000000000000000000000000000110000000100000000100000000000000000000000000000000000000000001000000000000000000000000000000000000101010000000000000000000100000000000000000000000000100000000000000000000000000000000001000000100000000000001000000000000000000000010100000000000000000000000000000000000000000000000000000000000000000100000000000000000000100000010000000000000000000000000000000000000000000010000000000010000000000000000000000000000000001010000000000100100010000000000000000000000000000000000101000000010000000000000110000001000000000001000000000000000000000000000001000010000000000000000000000001001000100000000000000000000000000000000000000010000100000000000000000010000000000001001000010000000100000000000000000000000000100000000000100000000000000000010100000000000000000000000000100000000000000000000000000100000001000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000010000000000010000000000000100000100100000000000000000100000010000000000000000000000000000" "30.000000000000000000000000000000" "60.0" "Ki" "0.43"
"Cyclin-dependent kinase 2" "Cc1[nH]c(C#N)c(C)c1c2ccnc(Nc3cccc(O)c3)n2" "0000000000010000000000000000100000000000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000000000000100000000010000000000000000000010000000000000000000000000000001000000000000000000001000000000000000000000000000000000000000001000000000000000000000000000000000000001000000000100000000000000100000000000001000000000000000000010000000000000000000000010000000000000010000000000000000000000000100001010000000000100000010000000000000001000000000000000000100000000110000000000010110000000000000000001000000000000000000000000000001000011000000000000000000000001001000000000000100000000000001000000000000000000000100000000010001000010000000000001001000000000000100000000000100000010000000100000010000100000000000000000010100000000001000000000010000100000000000000000000000000100000000001000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000010000000000010000000000000000000100000000000010000000000000001000000000000000000000000000" "30.000000000000000000000000000000" "60.0" "Ki" "0.45"
"Cyclin-dependent kinase 2" "CCNc1nc(C)c(s1)c2ccnc(Nc3ccc(CNC(=O)C)cc3)n2" "0000010010000100000100000001000000010000000000000000000001000000000000001000000000000000000000000000000000000010000000000000000010000101000000000000000010000100000000000000000000000000000000000000000000000000000000000001000000000000100000001000000000000000000000000000110100000000100001000000000000001000000100100000000000000100000000000000000000000000100000000000000000000000000000000000000000000000000010000000000000000000100000000000000000000000001010000100000100000000000000000000100000000000000000000001000100010000000000000110000000000000000001000000000000000000000000000001000010000000000000000000010001001010000010000000000000000000000000001000100000000000000000000000000011000000000000001000000001000000000000000001001000000000100000000000000000000000010000000000100100000000000000000000100000000000000000000000000100000001000000100000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000010000000000010000000000010000000100100000000000000010000001000000000000000000000000000000" "32.000000000000000000000000000000" "64.0" "Ki" "0.38"
"Cyclin-dependent kinase 2" "Cc1nc(C)c(s1)c2ccnc(Nc3ccc(F)cc3)n2" "0000000000000000001000000000000000110000000000000000000000000000000000000000000000001000000000001000000000000000000000000000000000000101000000000001000000000100000001000000000000000000000000000000000000000000000000000001000000000000000000001000000000000000000000000100000000000000000001000000000000000000000000000000000000000000000000000000000000000000100000010000000000000000000000000000000000000000000010000000000000000000100000000000000000000000001010000000000100100000000000000000000000000000000000000000000000010010000000000110000001000000000001000000000000000000000000000001100010000000000000000100000001001010000010000000000000000000000000000000000000000000000000000000000011000000000000001000010001000100000000000000000000000000100000000000000000000000000000000000100000000000000000000000100000000000000000000000000100000001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000000000000000000100100000000000000010000000000000000000000000000000000000" "40.000000000000000000000000000000" "80.0" "Ki" "0.48"
"Cyclin-dependent kinase 2" "Cc1cccc(Nc2ncc(C)c(n2)c3c[nH]c(c3)C(=O)N[C@H](CO)c4cccc(Cl)c4)c1C" "0000000000000000100100100000000000000000000000000000000000001000000000000000010000000000000000000000000000000000000000100000000000000100000010000000100011000000000000100000000000001100000000000000000010000010000000010101000000000000100100001000000000000000000010000000000000000100000000001000000000010000000000100000000000000100010000000000000000000000000000000000011000000110000000000000001010000000000010001100010000000000000000000000000000001100000000000000000100110000000000100000001000000000001000000001000010110000000000000010000000000000000001000000000100000100000000010101000000000000000000000000000100001000000000000100000000000000000100100000000000000100000000000001000100000000000000000100000010000100000000000000001000100000001010000010000000000000000000000000010000011000000000000000000000001000000000000000001110000000000000000000000000000000000100000000000000000000100000000000000110000000000000000000000000000100100000010000000000010000000000000000000100000010000000000000000000000000000000000000010000000000" "41.000000000000000000000000000000" "82.0" "Ki" "0.30"
"Cyclin-dependent kinase 2" "Cc1n[nH]c2ccc(cc12)c3cncc(OC[C@@H](N)Cc4ccccc4)c3" "0001000000000100000000000000000000100000000000000000000000000100000000000000000000000000000000010000001000000000000000000000000010000100000010001000000010000000000000000000000001000000000100010000000000100010000000000001000000000100001000000000000000000000000100000000010000000000000000000001001000000000000000000000000000000000000000100000000000100100000000010000000000000000000000001000000010000000000010000000000000001000100000000000000000001000000010000000000000000000000000001000001000000000000000000000000000100000010000000000000000000000000001000000010000100000000000000000000000010000000000000000000000000000000000000001000000010100001000000000010000000100000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000010000001000001000000000000000000000000100100100000000000000000000000000000100000000000000000000000100000000000010000000000010000000000001000000000000000000100000100000000000010000010000000000010000000000001000000100000000100100000000100000000000000000000000000010000000" "46.000000000000000000000000000000" "92.0" "Ki" "0.37"
"Cyclin-dependent kinase 2" "Cc1c[nH]c(C)c1c2ccnc(Nc3cccc(c3)[N+](=O)[O-])n2" "0000001000010000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000001000100010000000000000000000100000000000000000000000000001000000000000000000000000000000001000000000000000000001100000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000010000000000000000000000010000000000010000001000000000000000000000100001010001000000100000010000000110000001000000010000000000001000000110000000000000110000000010000000001000000000000000000000000000001000010000000000000000000000001001000000000000000000000001000000000001000000010000100000000000000000010000000000000001000000000001000000000000000000010000000100000000000100000000000000000000000000000001000000000000000100000000000000000000000000100000000000000000000000000000000000000000000000100000000000000000000000100000000000000000000000000000000000000010000000000110000000000000000000100000000000000000000100000000000000000000000000000000000" "50.000000000000000000000000000000" "100.0" "Ki" "0.43"
"Cyclin-dependent kinase 2" "Cc1ccc(Nc2nccc(n2)c3c(C)[nH]c(C#N)c3C)cc1[N+](=O)[O-]" "0000000000000000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000100000101010001000000000000000100000000010000000000000000000010000000000000000000000000000001000000000000000000101000000000000000000000000000000000000000001000000000000000000001000000000000000001000000000100100000000000100000000000000000001000000000000000000000000000000000000010000000000010010000000000000000000000000100001010000000000100000010000000000000000000000000000000000101000000111000000000010110000000001000000001000000000000000000000000000001000010000000000000000000000001001000000000000000000000000000000000000000000010000100000000000000000010000000000001001000000000000100000000000100000010000000100010000000100000000100000000010100000000000000000000000000100000000000000000000010000100000000001000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000010000010000000000010000000000000000000100000000000000000000101000001000000000000000000000000000" "50.000000000000000000000000000000" "100.0" "Ki" "0.38"
"Cyclin-dependent kinase 2" "Cc1[nH]c(C#N)c(C)c1c2ccnc(Nc3ccc(O)cc3)n2" "0000000000000000000000000000000000010000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000101000001000000000000000100000000010000000000000000000010000000000000000000000000000001000000000000000000001000000000000000000000000000000000000000001000000000000000000000000000000000000001000000000100000000000000100000100000000000000000000000000000000000000000000000000010000000000000010000000000000000000000000000001010000000000100000010000000000000000000000000000000000100000000010000000000010110000000000000000001000000000000000000000000000001000010000000000000000000000001001000000100000100000000000001000000000000000000000100000000000001000010000000000001001000000000000100000000000100000000001000100000000000100000000000000000010100000000000000000000000000100000000000000000000000000100000000001000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000010000000000110000000000000000000100100000000000000000000000001000000000000000000000000000" "50.000000000000000000000000000000" "100.0" "Ki" "0.43"
"Cyclin-dependent kinase 2" "COc1ccc(Nc2nccc(n2)c3cnn4ncccc34)cc1OC" "0001000000000000000000000000010000000000000000000000000000000000000000000000000000010000000000010000000000000001000000000000000000000101000000000000001000000100000000001000000000000000000000000000000000000000000000000100000000000000100000001000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000100000000000000000000000000000000010000000000100000000000000000010000000100100001110000000000100000000000000000010100000000100000000000000000000110100000100001110000000000000100011000000000000000000000000000001000010100000000000000000000001001001000001001000000000000000000000100000000000000000000000000000000000000000000000011000000010001000000000000100000011000000110000000000000000000010000000010000000001000000000000000000100100001000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000010000000000010000000000010000000100000000000000000000000010000000000000010000000000000000" "50.000000000000000000000000000000" "100.0" "Ki" "0.38"
"Cyclin-dependent kinase 2" "Cc1ccc2c(cnn2n1)c3ccnc(Nc4cccc(c4)C(F)(F)F)n3" "0000010000010000000000000000010000100000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000100000000010000000000000100000000001000000000000000000000000000000000000000000001000001000000000000000000001000000000000000000000000000000000000000100000000000000000000000001011000000000000000000000010000100000000000000000000000000000000001000000010000000000000010000000010000000000000000000000000000010000000100100001110000010000100000000000000000000001000000100000000000000100000110000000100001110000000000000001001000000000000000000000000000001000010000010000000000000000001001001000001000000000000000000000000000100000000000000100000000000010000001000000000001000000000000000000000000000000011000000100000000000000000000010000000010000000000001000000100000000100000001000000000000000000100000000000000000000000000000000000000000000000000000000001000000000000100000000000000000000000000000001000000010000000000010000000000000000000100000000000000000000000000000000100000010000000000000000" "50.000000000000000000000000000000" "100.0" "Ki" "0.37"
"Cyclin-dependent kinase 2" "CCS(=O)(=O)N1CCC(CC1)Nc2ncc(C(=O)c3ccccc3OC)c(N)n2" "0001000010000010000100000000001000000000000000000000000000000000000100000100000000000000101000010000001000000000000000000000000000000100000010000100000010000000000000000000001000001000000000000000000000000000001000000000000000010000001100000000000000011000000000000000100000000000000000000000000000000001000000000000001000000100000000000000000000100000000000000001000000000000000000000000000010000000000010010000000000100000000000000010000000000000000000000000000000000000000000001000001000000000000000000001000000010000000100000110000000000000001011000010000000001000000000000001000100000000000000001000100000001000000000000000000000000000000000000000100000000000010000000000010100000000000000000000000010001000000000000000001010000000000000000000000000000000000000000001000001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000110000000000000000000000000000000000000000100000010000000000000000000101000000000000000000000001000000000000001000000000000000" "51.000000000000000000000000000000" "102.0" "Ki" "0.34"
"Cyclin-dependent kinase 2" "Cc1cnc(Nc2ccccc2F)nc1c3c[nH]c(c3)C(=O)N[C@H](CO)c4ccccc4" "0000000000000000100100000000000000100000000000000000000000000000001000000000010000000000000000010000000000000000000000100000000000000100000010001001000010000100000000100000000000000010000000000000000010000010000000010001000000000000100100001000000000000000000010100000000000000000000000001000000000000000000000000000000000000100000000000000000000000000000000000000001000000100000000000000000010000000000010001000010000001000000000000000000000001100000000000000000100110000000000100000001000000000101000000001000010010000000000000010000000000000000001000000000100000000000000010101000000000000000000001000000100001000000000000100000000000000000100100000000000000100000000000001000100000000001000000000000010000000000000000000001000100000001000000000000000000000000000000000000000010000000000000000000000001000000000000000001110000000000000000000000000000000000101000000001000000000100000000000000100000000000000000000000000000000100000010000000000010000000000000000000100000000000000000000000000000000000000000010010000000000" "57.000000000000000000000000000000" "114.0" "Ki" "0.31"
"Cyclin-dependent kinase 2" "Cc1nc(C)c(s1)c2ccnc(Nc3cccc(O)c3)n2" "0000000000010000001000000000100000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000100000000000001000000000100000001000000000000000000000000000000000000000000000000000001000000000000000000001000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000010000000000000000000000010000000000000000000100000000000000000000100001010000000000100000000000000000000001000000000000000000000000000110010000000000110000000000000000001000000000000000000000000000001100011000000000000000100000001001010000010000100000000000001000000000000000000000000000000010001000011000000000000001000000001000000000000000000000010000000100000010000000000000000000000000000100000001000000000010000100000000000000000000000000100000001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000000000000000000100000000000010000010000000000000000000000000000000000000" "60.000000000000000000000000000000" "120.0" "Ki" "0.47"
"Cyclin-dependent kinase 2" "CN(C)c1nc(C)c(s1)c2ccnc(Nc3cccc(c3)[N+](=O)[O-])n2" "0000000000010000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001000100010000010000000000000100000000000000000000000000001000000000000000000000000000000001000000000000000000001100000000000000000000000000000000000000000001010000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000010000000000000000000000010000000000010000000100000000000000000000100001010000000010100000000000000010000001000000000000000000001000000110000000000000110000000000000000001000000000000000000000000000001000010000000000000000000000001001010000010000001000000001000000000000000000010000000000001000000000011000000000000001000000001001000000000000000000010000000100000000000100000000000000000000010100000001000000000000000100000000000000000000000000100000001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000000000010000100000000001000100000000000000000010100000000000000010010000000000000000" "60.000000000000000000000000000000" "120.0" "Ki" "0.39"
"Cyclin-dependent kinase 2" "COc1cccc(Nc2nccc(n2)c3cnn4nc(OC)ccc34)c1" "0000100000010000000000000100010000000000000000000000000000000000000000000000000000000000000000010000000000001000000000000000000000000100000000000000000000000100000000001000000000000000000000000100000000000001100000000000000000000000000000001000000000000000000100000000000000000000000000000000000000000000001001000000000000000000000000000000000000100000000000000000000000000000000010000000000000010000000010000000000000011000000000000010000000100100001110000000000100000000000000000000001000001100000000001000000000110000000100001110000000000000000011000000000000000100000000000001000010000000000000000000000001001001000001000000000000000000000000100000000000000000000000000000000000000000100000001000000000000000000000000000000011001000100000000000000000000010000000010000000001001001000100000000100000001000000000000000100100000000000000000000010000000000000000000000000000000000000000000000000100000000000000000000000000000000000000010000000000010000000000000000000100000000000000000000000000000000000000010000000000000000" "60.000000000000000000000000000000" "120.0" "Ki" "0.38"
